TrialNum,LeverNum,AbsTime,TrialCond,DispTime,TrialTime,coopTS,coopSucc,Hit,TrialEnd,AnimalID,RatID
1,2,11.56,0,,1.55,,0,1,0,KL007Y-KL007G,0.0
1,2,12.28,0,,2.27,,0,-1,0,KL007Y-KL007G,0.0
2,2,23.62,0,,2.01,,0,1,0,KL007Y-KL007G,0.0
2,2,24.08,0,,2.47,,0,-1,0,KL007Y-KL007G,0.0
2,2,24.35,0,,2.74,,0,-1,0,KL007Y-KL007G,0.0
2,2,25.25,0,,3.64,,0,-1,0,KL007Y-KL007G,0.0
3,1,35.0,0,,2.13,,0,1,0,KL007Y-KL007G,0.0
3,1,35.71,0,,2.84,,0,-1,0,KL007Y-KL007G,0.0
4,2,44.28,3,46.28,0.630000000000003,45.06,1,1,0,KL007Y-KL007G,0.0
4,1,45.04,3,46.28,1.39,45.06,1,1,1,KL007Y-KL007G,0.0
5,2,53.62,0,,0.539999999999999,,0,1,0,KL007Y-KL007G,0.0
5,2,53.73,0,,0.649999999999999,,0,-1,0,KL007Y-KL007G,0.0
5,2,54.3,0,,1.22,,0,-1,0,KL007Y-KL007G,0.0
5,2,54.8,0,,1.72,,0,-1,0,KL007Y-KL007G,0.0
6,2,62.19,0,,0.619999999999997,,0,1,0,KL007Y-KL007G,0.0
6,2,64.03,0,,2.46,,0,-1,0,KL007Y-KL007G,1.0
7,1,70.72,0,,0.780000000000001,,0,1,0,KL007Y-KL007G,
7,1,71.78,0,,1.84,,0,-1,0,KL007Y-KL007G,0.0
8,2,82.34,0,,0.570000000000007,,0,1,0,KL007Y-KL007G,
8,2,83.4,0,,1.63000000000001,,0,-1,0,KL007Y-KL007G,0.0
9,1,90.68,0,,1.19000000000001,,0,1,0,KL007Y-KL007G,1.0
9,1,91.15,0,,1.66000000000001,,0,-1,0,KL007Y-KL007G,0.0
9,1,91.41,0,,1.92,,0,-1,0,KL007Y-KL007G,
9,1,91.8,0,,2.31,,0,-1,0,KL007Y-KL007G,
10,1,102.86,3,104.99,1.33,103.62,1,1,0,KL007Y-KL007G,0.0
10,2,103.61,3,104.99,2.08,103.62,1,1,1,KL007Y-KL007G,1.0
10,2,104.1,3,104.99,2.56999999999999,103.62,1,-2,0,KL007Y-KL007G,1.0
10,2,113.14,3,104.99,11.61,103.62,1,-2,0,KL007Y-KL007G,1.0
11,2,114.81,3,116.96,0.640000000000001,114.99,1,1,0,KL007Y-KL007G,1.0
11,1,114.96,3,116.96,0.789999999999992,114.99,1,1,1,KL007Y-KL007G,0.0
11,2,115.05,3,116.96,0.879999999999995,114.99,1,-2,0,KL007Y-KL007G,1.0
12,1,128.06,0,,0.769999999999996,,0,1,0,KL007Y-KL007G,0.0
12,1,128.81,0,,1.52,,0,-1,0,KL007Y-KL007G,0.0
13,2,137.52,0,,0.210000000000008,,0,1,0,KL007Y-KL007G,0.0
13,2,137.98,0,,0.669999999999987,,0,-1,0,KL007Y-KL007G,0.0
13,2,138.59,0,,1.28,,0,-1,0,KL007Y-KL007G,
14,2,146.7,3,149.05,0.329999999999984,147.18,1,1,0,KL007Y-KL007G,1.0
14,2,147.15,3,149.05,0.780000000000001,147.18,1,-1,0,KL007Y-KL007G,1.0
14,1,147.17,3,149.05,0.799999999999983,147.18,1,1,1,KL007Y-KL007G,0.0
14,2,147.88,3,149.05,1.50999999999999,147.18,1,-2,0,KL007Y-KL007G,1.0
15,2,157.28,3,158.62,0.699999999999989,157.4,1,1,0,KL007Y-KL007G,1.0
15,1,157.38,3,158.62,0.799999999999983,157.4,1,1,1,KL007Y-KL007G,0.0
16,2,168.2,0,,0.269999999999982,,0,1,0,KL007Y-KL007G,0.0
16,2,168.51,0,,0.579999999999984,,0,-1,0,KL007Y-KL007G,0.0
16,2,169.41,0,,1.47999999999999,,0,-1,0,KL007Y-KL007G,0.0
17,1,178.66,3,180.8,0.810000000000002,179.58,1,1,0,KL007Y-KL007G,0.0
17,2,179.57,3,180.8,1.72,179.58,1,1,1,KL007Y-KL007G,1.0
17,2,179.78,3,180.8,1.93000000000001,179.58,1,-2,0,KL007Y-KL007G,1.0
18,2,188.8,3,190.29,0.689999999999998,188.92,1,1,0,KL007Y-KL007G,
18,1,188.91,3,190.29,0.799999999999983,188.92,1,1,1,KL007Y-KL007G,0.0
18,2,189.0,3,190.29,0.889999999999986,188.92,1,-2,0,KL007Y-KL007G,
19,2,198.57,3,200.38,0.389999999999986,199.01,1,1,0,KL007Y-KL007G,
19,1,198.99,3,200.38,0.810000000000002,199.01,1,1,1,KL007Y-KL007G,0.0
19,2,199.06,3,200.38,0.879999999999995,199.01,1,-2,0,KL007Y-KL007G,1.0
20,2,211.62,3,213.45,0.640000000000015,211.78,1,1,0,KL007Y-KL007G,
20,1,211.76,3,213.45,0.780000000000001,211.78,1,1,1,KL007Y-KL007G,0.0
21,2,220.75,3,222.69,0.52000000000001,221.07,1,1,0,KL007Y-KL007G,0.0
21,1,221.05,3,222.69,0.820000000000022,221.07,1,1,1,KL007Y-KL007G,0.0
22,2,230.44,3,232.09,0.719999999999999,230.52,1,1,0,KL007Y-KL007G,1.0
22,1,230.5,3,232.09,0.780000000000001,230.52,1,1,1,KL007Y-KL007G,0.0
23,2,239.55,3,240.82,0.680000000000007,239.65,1,1,0,KL007Y-KL007G,
23,2,239.62,3,240.82,0.75,239.65,1,-1,0,KL007Y-KL007G,
23,1,239.63,3,240.82,0.759999999999991,239.65,1,1,1,KL007Y-KL007G,0.0
23,2,239.78,3,240.82,0.909999999999997,239.65,1,-2,0,KL007Y-KL007G,1.0
24,1,250.85,3,252.31,0.819999999999993,250.89,1,1,0,KL007Y-KL007G,0.0
24,2,250.86,3,252.31,0.830000000000013,250.89,1,1,1,KL007Y-KL007G,1.0
25,2,264.5,3,266.67,0.430000000000007,264.9,1,1,0,KL007Y-KL007G,1.0
25,1,264.88,3,266.67,0.810000000000002,264.9,1,1,1,KL007Y-KL007G,0.0
25,2,264.92,3,266.67,0.850000000000023,264.9,1,-2,0,KL007Y-KL007G,1.0
25,2,265.07,3,266.67,1.0,264.9,1,-2,0,KL007Y-KL007G,1.0
25,2,274.81,3,266.67,10.74,264.9,1,-2,0,KL007Y-KL007G,0.0
26,2,276.76,3,278.71,0.560000000000002,277.04,1,1,0,KL007Y-KL007G,0.0
26,2,276.84,3,278.71,0.639999999999986,277.04,1,-1,0,KL007Y-KL007G,
26,1,277.02,3,278.71,0.819999999999993,277.04,1,1,1,KL007Y-KL007G,0.0
27,2,286.82,3,288.47,0.620000000000005,287.0,1,1,0,KL007Y-KL007G,1.0
27,1,286.98,3,288.47,0.78000000000003,287.0,1,1,1,KL007Y-KL007G,0.0
28,2,300.39,3,302.85,0.70999999999998,300.83,1,1,0,KL007Y-KL007G,1.0
28,1,300.81,3,302.85,1.13,300.83,1,1,1,KL007Y-KL007G,0.0
28,2,301.15,3,302.85,1.46999999999997,300.83,1,-2,0,KL007Y-KL007G,1.0
29,2,310.81,3,312.8,0.689999999999998,310.93,1,1,0,KL007Y-KL007G,1.0
29,1,310.91,3,312.8,0.79000000000002,310.93,1,1,1,KL007Y-KL007G,0.0
30,2,321.22,3,323.51,0.520000000000039,321.54,1,1,0,KL007Y-KL007G,1.0
30,1,321.52,3,323.51,0.819999999999993,321.54,1,1,1,KL007Y-KL007G,0.0
31,2,333.06,3,335.15,0.660000000000025,333.28,1,1,0,KL007Y-KL007G,1.0
31,1,333.25,3,335.15,0.850000000000023,333.28,1,1,1,KL007Y-KL007G,0.0
32,2,348.66,3,350.23,0.400000000000034,349.06,1,1,0,KL007Y-KL007G,0.0
32,1,349.04,3,350.23,0.78000000000003,349.06,1,1,1,KL007Y-KL007G,0.0
33,2,357.44,3,359.37,0.579999999999984,357.9,1,1,0,KL007Y-KL007G,0.0
33,1,357.88,3,359.37,1.01999999999998,357.9,1,1,1,KL007Y-KL007G,0.0
34,2,369.81,3,371.23,0.620000000000005,370.01,1,1,0,KL007Y-KL007G,
34,1,369.98,3,371.23,0.79000000000002,370.01,1,1,1,KL007Y-KL007G,0.0
35,1,382.89,0,,1.16999999999996,,0,1,0,KL007Y-KL007G,
36,2,389.56,3,391.59,0.620000000000005,390.22,1,1,0,KL007Y-KL007G,0.0
36,1,390.19,3,391.59,1.25,390.22,1,1,1,KL007Y-KL007G,0.0
37,2,401.58,3,403.57,0.789999999999964,401.8,1,1,0,KL007Y-KL007G,1.0
37,1,401.78,3,403.57,0.989999999999952,401.8,1,1,1,KL007Y-KL007G,0.0
38,2,410.95,3,413.46,0.159999999999968,411.59,1,1,0,KL007Y-KL007G,0.0
38,2,411.09,3,413.46,0.299999999999955,411.59,1,-1,0,KL007Y-KL007G,0.0
38,2,411.35,3,413.46,0.560000000000002,411.59,1,-1,0,KL007Y-KL007G,1.0
38,1,411.57,3,413.46,0.779999999999973,411.59,1,1,1,KL007Y-KL007G,0.0
39,2,427.19,0,,0.600000000000023,,0,1,0,KL007Y-KL007G,
39,2,427.96,0,,1.37,,0,-1,0,KL007Y-KL007G,0.0
40,1,438.33,0,,0.789999999999964,,0,1,0,KL007Y-KL007G,
41,2,446.88,3,449.0,0.600000000000023,447.08,1,1,0,KL007Y-KL007G,1.0
41,1,447.07,3,449.0,0.79000000000002,447.08,1,1,1,KL007Y-KL007G,0.0
41,2,455.55,3,449.0,9.27000000000004,447.08,1,-2,0,KL007Y-KL007G,1.0
41,2,455.95,3,449.0,9.67000000000002,447.08,1,-2,0,KL007Y-KL007G,1.0
42,2,458.7,3,460.52,0.659999999999968,459.1,1,1,0,KL007Y-KL007G,0.0
42,1,459.07,3,460.52,1.02999999999997,459.1,1,1,1,KL007Y-KL007G,1.0
43,1,471.8,0,,1.23000000000002,,0,1,0,KL007Y-KL007G,0.0
44,1,481.63,0,,1.18000000000001,,0,1,0,KL007Y-KL007G,0.0
44,1,482.65,0,,2.19999999999999,,0,-1,0,KL007Y-KL007G,0.0
45,2,490.16,3,491.99,0.580000000000041,490.42,1,1,0,KL007Y-KL007G,1.0
45,1,490.4,3,491.99,0.819999999999993,490.42,1,1,1,KL007Y-KL007G,0.0
45,2,502.21,3,491.99,12.63,490.42,1,-2,0,KL007Y-KL007G,0.0
46,2,503.8,3,505.11,0.689999999999998,503.94,1,1,0,KL007Y-KL007G,
46,1,503.91,3,505.11,0.800000000000011,503.94,1,1,1,KL007Y-KL007G,0.0
47,2,512.36,3,514.63,0.220000000000027,512.96,1,1,0,KL007Y-KL007G,1.0
47,2,512.74,3,514.63,0.600000000000023,512.96,1,-1,0,KL007Y-KL007G,1.0
47,1,512.94,3,514.63,0.800000000000068,512.96,1,1,1,KL007Y-KL007G,0.0
